0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000007, 0.000068, 0.000413, 0.001447, 0.000254, 0.001616, 0.276083, 2.111000, 7.252360, 14.097176, 17.018267, 13.407281, 7.055701, 2.430626, 0.437250, -0.043238, -0.042287, -0.005306, 0.001060, 0.000232, -0.000007, -0.000003, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000002, 0.000080, 0.000950, 0.004801, -0.003136, -0.054967, 0.241879, 2.428505, 7.758411, 13.921411, 16.176904, 12.959094, 7.326781, 2.827358, 0.586698, -0.063802, -0.088676, -0.024793, 0.000004, 0.002171, 0.000456, -0.000107, -0.000030, 0.000005, 0.000001, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000000, -0.000014, -0.000149, 0.002074, 0.012062, -0.016713, -0.132687, 0.267249, 2.798759, 8.123458, 13.660347, 15.496482, 12.614701, 7.505285, 3.144233, 0.753184, -0.050756, -0.127370, -0.050181, -0.005240, 0.003682, 0.001645, 0.000086, -0.000109, -0.000034, 0.000003, 0.000004, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 
-0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000001, -0.000000, 0.000032, -0.000127, -0.000958, 0.005917, 0.021388, -0.050231, -0.209706, 0.358381, 3.166944, 8.370427, 13.376166, 14.936044, 12.327631, 7.624206, 3.407171, 0.922413, -0.015958, -0.155598, -0.077147, -0.014466, 0.003842, 0.003184, 0.000674, -0.000119, -0.000108, -0.000016, 0.000007, 0.000002, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 
-0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000001, -0.000003, 0.000009, 0.000166, -0.000816, -0.001664, 0.014544, 0.025576, -0.102479, -0.266042, 0.499105, 3.505032, 8.530702, 13.096411, 14.462656, 12.076470, 7.704039, 3.630170, 1.087562, 0.033505, -0.173241, -0.103318, -0.026710, 0.002279, 0.004644, 0.001600, 0.000033, -0.000180, -0.000060, 0.000002, 0.000006, 0.000002, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 
0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000002, -0.000030, 0.000134, 0.000208, -0.002469, -0.000211, 0.026562, 0.018695, -0.164647, -0.292896, 0.669761, 3.803348, 8.630667, 12.831212, 14.053323, 11.850720, 7.757275, 3.821835, 1.245621, 0.092956, -0.181231, -0.127310, -0.040954, -0.001052, 0.005687, 0.002744, 0.000387, -0.000207, -0.000125, -0.000018, 0.000008, 0.000005, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 
-0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000001, 0.000007, -0.000021, -0.000031, 0.000445, -0.000374, -0.004448, 0.004829, 0.038272, -0.000734, -0.227236, -0.289961, 0.854394, 4.061889, 8.689219, 12.583108, 13.692556, 11.644646, 7.791645, 3.988103, 1.395441, 0.159118, -0.180795, -0.148349, -0.056314, -0.006015, 0.006088, 0.003965, 0.000939, -0.000155, -0.000193, -0.000055, 0.000004, 0.000008, 0.000002, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 
0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000002, 0.000004, 0.000007, -0.000082, 0.000124, 0.000724, -0.001855, -0.005489, 0.013248, 0.046129, -0.030768, -0.283228, -0.261287, 1.042194, 4.284584, 8.719104, 12.351686, 13.369855, 11.454650, 7.812134, 4.133385, 1.536760, 0.229631, -0.173156, -0.166053, -0.072082, -0.012384, 0.005725, 0.005129, 0.001658, -0.000002, -0.000246, -0.000105, -0.000009, 0.000011, 0.000005, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 
0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000001, -0.000002, 0.000017, -0.000030, -0.000116, 0.000477, 0.000600, -0.003967, -0.004549, 0.023644, 0.047971, -0.067918, -0.328643, -0.212276, 1.226600, 4.476361, 8.728787, 12.135592, 13.077877, 11.278202, 7.822114, 4.261093, 1.669733, 0.302779, -0.159432, -0.180290, -0.087714, -0.019901, 0.004550, 0.006121, 0.002497, 0.000264, -0.000266, -0.000163, -0.000032, 0.000010, 0.000008, 0.000002, -0.000000, -0.000000, -0.000000, 
-0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000004, 0.000007, 0.000020, -0.000107, -0.000024, 0.000899, -0.000176, -0.006076, -0.001222, 0.034220, 0.043139, -0.108567, -0.361909, -0.148114, 1.403977, 4.641920, 8.723947, 11.933308, 12.811297, 11.113388, 7.823973, 4.373927, 1.794713, 0.377305, -0.140607, -0.191088, -0.102799, -0.028301, 0.002568, 0.006851, 0.003401, 0.000640, -0.000240, -0.000220, -0.000066, 0.000004, 0.000011, 0.000004, 0.000000, -0.000001, 
-0.000001, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000001, -0.000001, -0.000004, 0.000023, -0.000012, -0.000180, 0.000241, 0.001168, -0.001595, -0.007507, 0.004266, 0.043388, 0.032079, -0.149685, -0.383002, -0.073174, 1.572523, 4.785327, 8.708482, 11.743408, 12.566105, 10.958699, 7.819460, 4.474055, 1.912137, 0.452293, -0.117530, -0.198574, -0.117038, -0.037337, -0.000180, 0.007253, 0.004318, 0.001115, -0.000156, -0.000269, -0.000108, -0.000008, 0.000013, 0.000007, 0.000001, 
0.000003, -0.000000, -0.000001, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000001, -0.000005, 0.000005, 0.000034, -0.000083, -0.000180, 0.000634, 0.001082, -0.003429, -0.007768, 0.011291, 0.050037, 0.015843, -0.189036, -0.392755, 0.009090, 1.731522, 4.909972, 8.685144, 11.564626, 12.339196, 10.812917, 7.809894, 4.563237, 2.022472, 0.527070, -0.090931, -0.202929, -0.130221, -0.046784, -0.003630, 0.007283, 0.005196, 0.001674, -0.000009, -0.000301, -0.000155, -0.000027, 0.000012, 0.000010, 
0.000012, 0.000005, 0.000000, -0.000001, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000001, -0.000002, -0.000006, 0.000022, 0.000020, -0.000171, -0.000059, 0.001045, 0.000543, -0.005334, -0.006638, 0.019076, 0.053568, -0.004291, -0.225132, -0.392379, 0.096038, 1.880876, 5.018650, 8.655919, 11.395856, 12.128102, 10.675041, 7.796288, 4.642920, 2.126187, 0.601144, -0.061434, -0.204364, -0.142203, -0.056445, -0.007704, 0.006917, 0.005991, 0.002295, 0.000203, -0.000309, -0.000204, -0.000053, 0.000008, 
-0.000001, 0.000014, 0.000007, 0.000001, -0.000001, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000001, -0.000006, -0.000001, 0.000040, -0.000027, -0.000236, 0.000188, 0.001342, -0.000434, -0.006970, -0.004139, 0.026873, 0.053804, -0.027065, -0.257078, -0.383198, 0.185689, 2.020824, 5.113662, 8.622277, 11.236134, 11.930832, 10.544239, 7.779432, 4.714306, 2.223734, 0.674158, -0.029569, -0.203100, -0.152894, -0.066152, -0.012317, 0.006148, 0.006666, 0.002956, 0.000478, -0.000286, -0.000250, -0.000085, 
