0.007733, 1.297450, 0.298288, 22.420023, 4.103310, 2.199653
0.015466, 0.878805, 0.304899, 16.204495, 3.488462, 2.091225
0.023198, 0.691925, 0.325328, 12.546626, 3.069586, 2.030019
0.030931, 0.590411, 0.345053, 10.298187, 2.780972, 1.982844
0.038664, 0.527292, 0.362752, 8.842841, 2.576987, 1.945218
0.046397, 0.483900, 0.378398, 7.847995, 2.427703, 1.914465
0.054130, 0.451786, 0.392146, 7.129747, 2.313947, 1.885474
0.061862, 0.426714, 0.404189, 6.584360, 2.223684, 1.859941
0.069595, 0.406366, 0.414729, 6.151866, 2.149412, 1.837207
0.077328, 0.389376, 0.423966, 5.796560, 2.086419, 1.815572
0.085061, 0.374882, 0.432086, 5.496442, 2.031688, 1.795025
0.092794, 0.362311, 0.439258, 5.237473, 1.983249, 1.776583
0.100526, 0.351265, 0.445630, 5.010640, 1.939827, 1.759002
0.108259, 0.341457, 0.451329, 4.808997, 1.900394, 1.742566
0.115992, 0.332671, 0.456462, 4.627870, 1.864262, 1.727599
0.123725, 0.324744, 0.461120, 4.463783, 1.830913, 1.713244
0.131458, 0.317546, 0.465376, 4.314073, 1.799948, 1.700346
0.139191, 0.310975, 0.469293, 4.176654, 1.771049, 1.688025
0.146923, 0.304949, 0.472921, 4.049853, 1.743958, 1.676705
0.154656, 0.299398, 0.476301, 3.932475, 1.718499, 1.666379
0.162389, 0.294266, 0.479468, 3.823480, 1.694516, 1.656315
0.170122, 0.289505, 0.482450, 3.721666, 1.671802, 1.647465
0.177855, 0.285075, 0.485269, 3.626245, 1.650231, 1.639056
0.185587, 0.280940, 0.487945, 3.536546, 1.629694, 1.630852
0.193320, 0.277073, 0.490493, 3.451995, 1.610094, 1.623709
0.201053, 0.273445, 0.492927, 3.372094, 1.591352, 1.616800
0.208786, 0.270036, 0.495256, 3.296558, 1.573427, 1.610119
0.216519, 0.266825, 0.497491, 3.225090, 1.556278, 1.603973
0.224251, 0.263794, 0.499638, 3.157121, 1.539791, 1.598280
0.231984, 0.260929, 0.501705, 3.092359, 1.523917, 1.592828
0.239717, 0.258216, 0.503697, 3.030545, 1.508609, 1.587520
0.247450, 0.255643, 0.505618, 2.971449, 1.493828, 1.582515
0.255183, 0.253198, 0.507473, 2.914866, 1.479536, 1.577989
0.262915, 0.250872, 0.509266, 2.860840, 1.465761, 1.573594
0.270648, 0.248657, 0.511000, 2.809098, 1.452445, 1.569314
0.278381, 0.246544, 0.512678, 2.759360, 1.439529, 1.565148
0.286114, 0.244526, 0.514302, 2.711490, 1.426988, 1.561311
0.293847, 0.242597, 0.515874, 2.666880, 1.414799, 1.557697
0.301579, 0.240750, 0.517398, 2.628417, 1.402940, 1.554178
0.309312, 0.238981, 0.518874, 2.591100, 1.391436, 1.550750
0.317045, 0.237284, 0.520305, 2.554868, 1.380277, 1.547411
0.324778, 0.235655, 0.521691, 2.519662, 1.369396, 1.544296
0.332511, 0.234090, 0.523036, 2.485430, 1.358777, 1.541349
0.340243, 0.232586, 0.524339, 2.452122, 1.348407, 1.538476
0.347976, 0.231137, 0.525603, 2.419879, 1.338272, 1.535676
0.355709, 0.229742, 0.526829, 2.388491, 1.328448, 1.532965
0.363442, 0.228398, 0.528018, 2.357896, 1.318842, 1.530557
0.371175, 0.227101, 0.529170, 2.328054, 1.309437, 1.528259
0.378907, 0.225849, 0.530287, 2.298929, 1.300223, 1.526202
0.386640, 0.224640, 0.531371, 2.270488, 1.291198, 1.524180
0.394373, 0.223472, 0.532421, 2.242699, 1.282434, 1.522197
0.402106, 0.222342, 0.533438, 2.215619, 1.273835, 1.520436
0.409839, 0.221249, 0.534425, 2.189265, 1.265393, 1.518700
0.417572, 0.220190, 0.535381, 2.204690, 1.257099, 1.517004
0.425304, 0.219165, 0.536306, 2.209936, 1.248998, 1.515378
0.433037, 0.218171, 0.537203, 2.247226, 1.241082, 1.513887
0.440770, 0.217208, 0.538071, 2.273240, 1.233295, 1.512432
0.448503, 0.216273, 0.538911, 2.271837, 1.225629, 1.510998
0.456236, 0.215366, 0.539724, 2.318130, 1.218084, 1.509585
0.463968, 0.214485, 0.540509, 2.336385, 1.215339, 1.508320
0.471701, 0.213629, 0.541269, 2.347383, 1.214468, 1.507077
0.479434, 0.212798, 0.542003, 2.385996, 1.213623, 1.505857
0.487167, 0.211990, 0.542712, 2.401822, 1.212805, 1.504661
0.494900, 0.211204, 0.543396, 2.423081, 1.212009, 1.503482
0.502632, 0.210439, 0.544056, 2.460663, 1.211236, 1.502425
0.510365, 0.209694, 0.544692, 2.468141, 1.210484, 1.501376
0.518098, 0.208970, 0.545304, 2.510935, 1.209752, 1.500357
0.525831, 0.208264, 0.545893, 2.534093, 1.209062, 1.499347
0.533564, 0.207576, 0.546460, 2.554572, 1.208424, 1.498347
0.541296, 0.206906, 0.547004, 2.593202, 1.207847, 1.497397
0.549029, 0.206252, 0.547526, 2.593434, 1.207283, 1.496523
0.556762, 0.205615, 0.548026, 2.647004, 1.206731, 1.495653
0.564495, 0.204993, 0.548505, 2.650191, 1.206190, 1.494793
0.572228, 0.204386, 0.548962, 2.696949, 1.205659, 1.493954
0.579960, 0.203794, 0.549399, 2.710836, 1.205138, 1.493119
0.587693, 0.203216, 0.549815, 2.744352, 1.204626, 1.492298
0.595426, 0.202651, 0.550210, 2.767863, 1.204124, 1.491544
0.603159, 0.202100, 0.550585, 2.790363, 1.203629, 1.490812
0.610892, 0.201561, 0.550940, 2.822162, 1.203143, 1.490087
0.618624, 0.201034, 0.551275, 2.835953, 1.202664, 1.489380
0.626357, 0.200519, 0.551590, 2.874462, 1.202198, 1.488672
0.634090, 0.200015, 0.551886, 2.881893, 1.201758, 1.487983
0.641823, 0.199522, 0.552163, 2.925306, 1.201324, 1.487298
0.649556, 0.199040, 0.552420, 2.928750, 1.200896, 1.486621
0.657288, 0.198569, 0.552659, 2.975041, 1.200473, 1.486003
0.665021, 0.198107, 0.552879, 2.976882, 1.200056, 1.485395
0.672754, 0.197655, 0.553079, 3.023809, 1.199643, 1.484798
0.680487, 0.197212, 0.553262, 3.026430, 1.199235, 1.484207
0.688220, 0.196778, 0.553426, 3.071539, 1.198831, 1.483620
0.695953, 0.196353, 0.553571, 3.077316, 1.198431, 1.483048
0.703685, 0.195937, 0.553699, 3.117945, 1.198036, 1.482471
0.711418, 0.195529, 0.553808, 3.129237, 1.197644, 1.481915
0.719151, 0.195129, 0.553899, 3.162527, 1.197256, 1.481356
0.726884, 0.194736, 0.553972, 3.181658, 1.196871, 1.480811
0.734617, 0.194351, 0.554028, 3.204571, 1.196490, 1.480309
0.742349, 0.193974, 0.554065, 3.233817, 1.196111, 1.479810
0.750082, 0.193604, 0.554085, 3.243156, 1.195736, 1.479322
0.757815, 0.193240, 0.554088, 3.284717, 1.195363, 1.478832
0.765548, 0.192883, 0.554073, 3.277171, 1.194994, 1.478356
0.773281, 0.192533, 0.554040, 3.333135, 1.194627, 1.477875
0.781013, 0.192189, 0.553990, 3.315056, 1.194262, 1.477411
0.788746, 0.191851, 0.553923, 3.377636, 1.193900, 1.476940
0.796479, 0.191519, 0.553839, 3.377328, 1.193539, 1.476487
0.804212, 0.191193, 0.553737, 3.416589, 1.193181, 1.476027
0.811945, 0.190872, 0.553618, 3.436199, 1.192825, 1.475583
0.819677, 0.190557, 0.553482, 3.448202, 1.192471, 1.475133
0.827410, 0.190247, 0.553328, 3.489684, 1.192119, 1.474711
0.835143, 0.189943, 0.553158, 3.470568, 1.191769, 1.474300
0.842876, 0.189643, 0.552970, 3.535614, 1.191420, 1.473903
0.850609, 0.189348, 0.552765, 3.529153, 1.191073, 1.473501
0.858341, 0.189058, 0.552544, 3.571675, 1.190727, 1.473112
0.866074, 0.188772, 0.552305, 3.592419, 1.190383, 1.472716
0.873807, 0.188491, 0.552049, 3.595488, 1.190040, 1.472336
0.881540, 0.188214, 0.551776, 3.645063, 1.189699, 1.471948
0.889273, 0.187942, 0.551486, 3.623366, 1.189358, 1.471575
0.897005, 0.187673, 0.551179, 3.684256, 1.189019, 1.471196
0.904738, 0.187408, 0.550855, 3.694883, 1.188681, 1.470830
0.912471, 0.187148, 0.550514, 3.707188, 1.188344, 1.470458
0.920204, 0.186891, 0.550156, 3.751624, 1.188009, 1.470098
0.927937, 0.186637, 0.549781, 3.725616, 1.187674, 1.469735
0.935669, 0.186387, 0.549389, 3.790285, 1.187350, 1.469381
0.943402, 0.186141, 0.548979, 3.801507, 1.187033, 1.469027
0.951135, 0.185897, 0.548553, 3.807722, 1.186717, 1.468678
0.958868, 0.185657, 0.548110, 3.857361, 1.186401, 1.468334
0.966601, 0.185421, 0.547650, 3.837871, 1.186086, 1.468008
0.974334, 0.185187, 0.547173, 3.889516, 1.185771, 1.467691
0.982066, 0.184956, 0.546679, 3.911863, 1.185457, 1.467369
0.989799, 0.184728, 0.546168, 3.894698, 1.185144, 1.467059
0.997532, 0.184502, 0.545639, 3.959508, 1.184831, 1.466744
1.005265, 0.184280, 0.545094, 3.957135, 1.184518, 1.466438
1.012998, 0.184060, 0.544533, 3.977033, 1.184206, 1.466130
1.020730, 0.183842, 0.543954, 4.020558, 1.183894, 1.465827
1.028463, 0.183627, 0.543358, 3.996297, 1.183583, 1.465526
1.036196, 0.183415, 0.542745, 4.050504, 1.183272, 1.465225
1.043929, 0.183204, 0.542116, 4.075332, 1.182961, 1.464932
1.051662, 0.182996, 0.541470, 4.045654, 1.182651, 1.464634
1.059394, 0.182790, 0.540807, 4.117316, 1.182341, 1.464348
1.067127, 0.182586, 0.540127, 4.126224, 1.182031, 1.464057
1.074860, 0.182384, 0.539430, 4.128770, 1.181721, 1.463772
1.082593, 0.182185, 0.538717, 4.179425, 1.181412, 1.463489
1.090326, 0.181987, 0.537988, 4.175304, 1.181102, 1.463206
1.098058, 0.181791, 0.537242, 4.207766, 1.180793, 1.462929
1.105791, 0.181597, 0.536479, 4.238480, 1.180484, 1.462648
1.113524, 0.181404, 0.535701, 4.224286, 1.180175, 1.462378
1.121257, 0.181214, 0.534905, 4.283870, 1.179866, 1.462104
1.128990, 0.181025, 0.534094, 4.300657, 1.179558, 1.462029
1.136722, 0.180837, 0.533267, 4.285621, 1.179249, 1.462035
1.144455, 0.180651, 0.532424, 4.358003, 1.178940, 1.462674
1.152188, 0.180467, 0.531565, 4.370164, 1.178632, 1.464158
1.159921, 0.180284, 0.530690, 4.360466, 1.178330, 1.465637
1.167654, 0.180103, 0.529800, 4.430757, 1.178035, 1.467111
1.175386, 0.179923, 0.528894, 4.441051, 1.177740, 1.468580
1.183119, 0.179745, 0.527973, 4.431591, 1.177446, 1.470043
1.190852, 0.179568, 0.527037, 4.502373, 1.177151, 1.471501
1.198585, 0.179392, 0.526086, 4.513567, 1.176861, 1.472965
1.206318, 0.179218, 0.525121, 4.498894, 1.176579, 1.474431
1.214051, 0.179044, 0.524140, 4.572737, 1.176297, 1.475890
1.221783, 0.178872, 0.523146, 4.587579, 1.176014, 1.477344
1.229516, 0.178702, 0.522137, 4.561943, 1.175732, 1.478791
1.237249, 0.178532, 0.521115, 4.641366, 1.175449, 1.480231
1.244982, 0.178364, 0.520078, 4.662571, 1.175167, 1.481665
1.252715, 0.178197, 0.519028, 4.622394, 1.174884, 1.483091
1.260447, 0.178031, 0.517965, 4.707418, 1.174601, 1.484510
1.268180, 0.177866, 0.516889, 4.737640, 1.174323, 1.485922
1.275913, 0.177703, 0.515800, 4.707204, 1.174052, 1.487326
1.283646, 0.177540, 0.514699, 4.769695, 1.173781, 1.488722
1.291379, 0.177379, 0.513585, 4.811500, 1.173510, 1.490109
1.299111, 0.177219, 0.512459, 4.793552, 1.173238, 1.491489
1.306844, 0.177059, 0.511322, 4.826664, 1.172967, 1.492860
1.314577, 0.176901, 0.510173, 4.882486, 1.172695, 1.494222
1.322310, 0.176744, 0.509013, 4.879693, 1.172423, 1.495575
1.330043, 0.176588, 0.507842, 4.876483, 1.172151, 1.496919
1.337775, 0.176433, 0.506660, 4.948583, 1.171879, 1.498253
1.345508, 0.176279, 0.505468, 4.963488, 1.171607, 1.499585
1.353241, 0.176126, 0.504266, 4.918309, 1.171334, 1.500914
1.360974, 0.175974, 0.503054, 5.007454, 1.171062, 1.502233
1.368707, 0.175823, 0.501833, 5.042419, 1.170789, 1.503542
1.376439, 0.175673, 0.500603, 5.018477, 1.170516, 1.504840
1.384172, 0.175524, 0.499363, 5.056491, 1.170244, 1.506127
1.391905, 0.175377, 0.498115, 5.113632, 1.169971, 1.507403
1.399638, 0.175230, 0.496859, 5.113418, 1.169698, 1.508668
1.407371, 0.175084, 0.495595, 5.092889, 1.169425, 1.509921
1.415103, 0.174939, 0.494323, 5.174000, 1.169152, 1.511162
1.422836, 0.174795, 0.493044, 5.199740, 1.168879, 1.512391
1.430569, 0.174652, 0.491758, 5.166967, 1.168606, 1.513609
1.438302, 0.174511, 0.490465, 5.220202, 1.168332, 1.514814
1.446035, 0.174370, 0.489165, 5.273771, 1.168059, 1.516007
1.453767, 0.174230, 0.487860, 5.270578, 1.167786, 1.517187
1.461500, 0.174091, 0.486548, 5.248837, 1.167513, 1.518354
1.469233, 0.173953, 0.485231, 5.331654, 1.167240, 1.519509
1.476966, 0.173817, 0.483909, 5.360025, 1.166967, 1.520650
1.484699, 0.173681, 0.482582, 5.330788, 1.166694, 1.521779
1.492432, 0.173546, 0.481250, 5.369487, 1.166421, 1.522894
1.500164, 0.173412, 0.479914, 5.430891, 1.166148, 1.523995
1.507897, 0.173280, 0.478574, 5.436807, 1.165875, 1.525091
1.515630, 0.173148, 0.477230, 5.384691, 1.165602, 1.526192
1.523363, 0.173018, 0.475883, 5.478758, 1.165329, 1.527280
1.531096, 0.172888, 0.474533, 5.521366, 1.165067, 1.528355
1.538828, 0.172759, 0.473180, 5.507842, 1.164805, 1.529417
1.546561, 0.172632, 0.471824, 5.499395, 1.164544, 1.530466
1.554294, 0.172505, 0.470467, 5.579512, 1.164282, 1.531503
1.562027, 0.172380, 0.469107, 5.606201, 1.164021, 1.532526
1.569760, 0.172256, 0.467746, 5.576426, 1.163760, 1.533536
1.577492, 0.172132, 0.466383, 5.606581, 1.163499, 1.534533
1.585225, 0.172010, 0.465019, 5.674273, 1.163238, 1.535517
1.592958, 0.171889, 0.463655, 5.688101, 1.162978, 1.536487
1.600691, 0.171769, 0.462290, 5.645367, 1.162717, 1.537443
1.608424, 0.171650, 0.460924, 5.706973, 1.162457, 1.538386
1.616156, 0.171532, 0.459559, 5.765150, 1.162197, 1.539316
1.623889, 0.171416, 0.458194, 5.769287, 1.161938, 1.540231
1.631622, 0.171300, 0.456830, 5.716942, 1.161678, 1.541133
1.639355, 0.171185, 0.455467, 5.802095, 1.161419, 1.542021
1.647088, 0.171072, 0.454104, 5.853774, 1.161160, 1.542896
1.654820, 0.170960, 0.452743, 5.851456, 1.160902, 1.543756
1.662553, 0.170848, 0.451384, 5.794367, 1.160644, 1.544604
1.670286, 0.170738, 0.450026, 5.893002, 1.160386, 1.545466
1.678019, 0.170630, 0.448671, 5.941258, 1.160128, 1.546314
1.685752, 0.170522, 0.447317, 5.935749, 1.159871, 1.547147
1.693484, 0.170415, 0.445967, 5.882300, 1.159614, 1.547967
1.701217, 0.170310, 0.444619, 5.980249, 1.159358, 1.548773
1.708950, 0.170205, 0.443274, 6.028174, 1.159102, 1.549564
1.716683, 0.170102, 0.441932, 6.022734, 1.158846, 1.550342
1.724416, 0.170000, 0.440594, 5.963770, 1.158591, 1.551105
1.732148, 0.169899, 0.439260, 6.063871, 1.158336, 1.551854
1.739881, 0.169799, 0.437929, 6.114530, 1.158082, 1.552590
1.747614, 0.169701, 0.436602, 6.112396, 1.157828, 1.553330
1.755347, 0.169603, 0.435280, 6.055225, 1.157575, 1.554057
1.763080, 0.169507, 0.433961, 6.143371, 1.157322, 1.554772
1.770813, 0.169412, 0.432648, 6.199772, 1.157070, 1.555473
1.778545, 0.169318, 0.431339, 6.204125, 1.156818, 1.556162
1.786278, 0.169225, 0.430035, 6.154065, 1.156567, 1.556838
1.794011, 0.169134, 0.428736, 6.217735, 1.156316, 1.557501
