0.007733, 3.149312, 1.753328, 19.754351, 3.851657, 7.145887
0.015466, 2.628661, 1.764380, 14.054517, 3.248810, 6.228675
0.023198, 2.379623, 1.789383, 10.914121, 2.862930, 5.673892
0.030931, 2.233047, 1.813851, 9.051200, 2.607170, 5.294596
0.038664, 2.133145, 1.835088, 7.877607, 2.432279, 5.012635
0.046397, 2.058765, 1.853943, 7.093764, 2.308100, 4.790099
0.054130, 2.001724, 1.872108, 6.537146, 2.215697, 4.617576
0.061862, 1.954581, 1.888442, 6.118580, 2.143589, 4.474832
0.069595, 1.914947, 1.903684, 5.788084, 2.084893, 4.344524
0.077328, 1.881451, 1.918350, 5.613731, 2.035589, 4.236203
0.085061, 1.852691, 1.932451, 5.703574, 1.992999, 4.135939
0.092794, 1.827622, 1.945982, 5.827540, 1.955528, 4.045732
0.100526, 1.805513, 1.958975, 5.873704, 1.922110, 3.971224
0.108259, 1.786005, 1.971587, 5.974449, 1.891993, 3.902439
0.115992, 1.768856, 1.983958, 6.047105, 1.864519, 3.838213
0.123725, 1.753726, 1.996096, 6.080631, 1.839366, 3.777263
0.131458, 1.740281, 2.007969, 6.195287, 1.816160, 3.718441
0.139191, 1.728284, 2.019575, 6.218758, 1.794594, 3.666168
0.146923, 1.717560, 2.030928, 6.276297, 1.774461, 3.621135
0.154656, 1.707947, 2.042030, 6.354783, 1.755594, 3.576654
0.162389, 1.699301, 2.052878, 6.428105, 1.737912, 3.531929
0.170122, 1.691507, 2.063476, 6.468936, 1.721235, 3.494616
0.177855, 1.684486, 2.073840, 6.590161, 1.705456, 3.459723
0.185587, 1.678186, 2.083995, 6.658708, 1.690490, 3.423050
0.193320, 1.672562, 2.093962, 6.682255, 1.676264, 3.390158
0.201053, 1.667575, 2.103759, 6.708527, 1.662712, 3.361730
0.208786, 1.663181, 2.113396, 6.851025, 1.649779, 3.340744
0.216519, 1.659335, 2.122879, 6.947753, 1.637416, 3.322614
0.224251, 1.655994, 2.132209, 7.000151, 1.625579, 3.318746
0.231984, 1.653118, 2.141386, 7.007224, 1.614231, 3.304753
0.239717, 1.650672, 2.150412, 7.110806, 1.603338, 3.280707
0.247450, 1.648622, 2.159288, 7.236706, 1.592870, 3.263495
0.255183, 1.646944, 2.168018, 7.313931, 1.582801, 3.256689
0.262915, 1.645612, 2.176602, 7.338779, 1.573105, 3.249878
0.270648, 1.644605, 2.185046, 7.420199, 1.601075, 3.231784
0.278381, 1.643905, 2.193351, 7.510943, 1.633229, 3.214789
0.286114, 1.643495, 2.201520, 7.599012, 1.662764, 3.202157
0.293847, 1.643357, 2.209556, 7.676239, 1.695548, 3.198752
0.301579, 1.643476, 2.217459, 7.791000, 1.725283, 3.183006
0.309312, 1.643838, 2.225232, 7.840759, 1.758126, 3.173438
0.317045, 1.644428, 2.232875, 7.831863, 1.788015, 3.162328
0.324778, 1.645233, 2.240389, 7.993821, 1.820658, 3.147528
0.332511, 1.646240, 2.247772, 8.099389, 1.849941, 3.134076
0.340243, 1.647435, 2.255025, 8.142612, 1.882732, 3.133842
0.347976, 1.648807, 2.262147, 8.277437, 1.911772, 3.120590
0.355709, 1.650343, 2.269137, 8.330334, 1.944076, 3.109332
0.363442, 1.652033, 2.275993, 8.329018, 1.973736, 3.099672
0.371175, 1.653865, 2.282715, 8.477426, 2.004363, 3.088346
0.378907, 1.655829, 2.289300, 8.567751, 2.034875, 3.079420
0.386640, 1.657914, 2.295748, 8.668696, 2.063152, 3.076962
0.394373, 1.660111, 2.302057, 8.788087, 2.094698, 3.060493
0.402106, 1.662411, 2.308224, 8.801300, 2.122866, 3.057784
0.409839, 1.664805, 2.314248, 8.905192, 2.152617, 3.043874
0.417572, 1.667283, 2.320129, 8.940278, 2.182049, 3.032718
0.425304, 1.669838, 2.325863, 9.023537, 2.208134, 3.032401
0.433037, 1.672463, 2.331451, 9.187610, 2.238759, 3.021993
0.440770, 1.675150, 2.336891, 9.230067, 2.266272, 3.018276
0.448503, 1.677893, 2.342181, 9.380226, 2.292270, 3.009056
0.456236, 1.680685, 2.347322, 9.443432, 2.321259, 2.999276
0.463968, 1.683521, 2.352313, 9.490273, 2.346983, 2.991015
0.471701, 1.686395, 2.357153, 9.570878, 2.372338, 2.979876
0.479434, 1.689304, 2.361843, 9.569047, 2.399635, 2.980361
0.487167, 1.692241, 2.366383, 9.769038, 2.423667, 2.972082
0.494900, 1.695204, 2.370774, 9.819278, 2.447649, 2.968163
0.502632, 1.698189, 2.375016, 9.990490, 2.473331, 2.959626
0.510365, 1.701193, 2.379110, 10.052863, 2.495760, 2.952224
0.518098, 1.704213, 2.383059, 10.147022, 2.517645, 2.943291
0.525831, 1.707245, 2.386863, 10.217332, 2.541791, 2.933234
0.533564, 1.710289, 2.390524, 10.236684, 2.562712, 2.934377
0.541296, 1.713342, 2.394044, 10.309643, 2.581809, 2.922728
0.549029, 1.716402, 2.397424, 10.399767, 2.604510, 2.925034
0.556762, 1.719467, 2.400667, 10.580546, 2.624035, 2.911816
0.564495, 1.722535, 2.403775, 10.623885, 2.640365, 2.912291
0.572228, 1.725604, 2.406749, 10.807862, 2.661076, 2.898010
