0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000001, 0.000003, -0.000011, 0.000032, -0.000085, 0.000217, -0.000504, 0.001328, -0.000875, 0.013333, 0.035482, 0.281199, 1.880983, 6.738539, 14.136678, 17.922686, 13.996231, 6.724975, 1.922600, 0.311925, 0.032950, 0.002304, -0.000064, 0.000114, -0.000059, 0.000028, -0.000013, 0.000005, -0.000002, 0.000001, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 
-0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000001, -0.000001, 0.000003, -0.000006, 0.000012, -0.000024, 0.000044, -0.000080, 0.000137, -0.000225, 0.000347, -0.000490, 0.000613, -0.000625, 0.000387, 0.000259, -0.001316, 0.003240, -0.003563, 0.030379, 0.026140, 0.237819, 1.859334, 6.841334, 14.195961, 17.800643, 13.942597, 6.791403, 1.948944, 0.295740, 0.027397, 0.003937, -0.000420, 0.000053, 0.000056, -0.000044, 0.000019, -0.000004, -0.000001, 0.000002, -0.000002, 0.000001, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 
-0.000000, 0.000000, -0.000000, 0.000001, -0.000002, 0.000003, -0.000006, 0.000010, -0.000017, 0.000028, -0.000045, 0.000070, -0.000105, 0.000150, -0.000202, 0.000251, -0.000277, 0.000243, -0.000097, -0.000228, 0.000800, -0.001657, 0.002753, -0.003896, 0.004705, -0.004705, 0.003964, -0.002245, 0.001555, 0.042968, 0.016367, 0.193389, 1.842866, 6.946532, 14.239677, 17.690885, 13.892913, 6.847721, 1.978629, 0.281782, 0.020040, 0.005634, -0.000379, -0.000193, 0.000166, -0.000059, 0.000008, 0.000004, -0.000003, 0.000001, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 
-0.000004, 0.000007, -0.000011, 0.000017, -0.000025, 0.000038, -0.000055, 0.000076, -0.000101, 0.000126, -0.000144, 0.000145, -0.000108, 0.000011, 0.000179, -0.000492, 0.000947, -0.001541, 0.002223, -0.002881, 0.003330, -0.003328, 0.002622, -0.001053, -0.001280, 0.003854, -0.005799, 0.007317, -0.008840, 0.010915, 0.051541, 0.008040, 0.144897, 1.835625, 7.048776, 14.272945, 17.591363, 13.845369, 6.897213, 2.009654, 0.270201, 0.011493, 0.006970, 0.000138, -0.000570, 0.000239, -0.000026, -0.000023, 0.000015, -0.000004, -0.000001, 0.000001, -0.000001, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000001, -0.000001, 0.000002, 
-0.000030, 0.000042, -0.000055, 0.000069, -0.000082, 0.000089, -0.000082, 0.000051, 0.000018, -0.000142, 0.000338, -0.000619, 0.000989, -0.001431, 0.001903, -0.002325, 0.002585, -0.002548, 0.002085, -0.001118, -0.000324, 0.002053, -0.003699, 0.004740, -0.004623, 0.003039, -0.000343, -0.002391, 0.005855, -0.012092, 0.019725, 0.060077, -0.001751, 0.094326, 1.837238, 7.145949, 14.299352, 17.499715, 13.799750, 6.941367, 2.041138, 0.260887, 0.002127, 0.007832, 0.001031, -0.000973, 0.000243, 0.000039, -0.000052, 0.000018, -0.000000, -0.000003, 0.000001, -0.000000, -0.000000, 0.000001, -0.000001, 0.000002, -0.000003, 0.000004, -0.000007, 0.000010, -0.000015, 0.000022, 
-0.000057, 0.000048, -0.000023, -0.000028, 0.000114, -0.000248, 0.000437, -0.000688, 0.000994, -0.001340, 0.001687, -0.001978, 0.002140, -0.002086, 0.001739, -0.001055, 0.000051, 0.001165, -0.002388, 0.003329, -0.003670, 0.003163, -0.001735, -0.000402, 0.002699, -0.004325, 0.004492, -0.003188, 0.001545, 0.002084, -0.012708, 0.027265, 0.070047, -0.015001, 0.044122, 1.845829, 7.237927, 14.320764, 17.414387, 13.755994, 6.981069, 2.072680, 0.253582, -0.007736, 0.008167, 0.002199, -0.001324, 0.000166, 0.000125, -0.000072, 0.000010, 0.000008, -0.000006, 0.000004, -0.000004, 0.000006, -0.000009, 0.000013, -0.000018, 0.000024, -0.000032, 0.000040, -0.000049, 0.000055, 
0.000190, -0.000325, 0.000504, -0.000727, 0.000986, -0.001264, 0.001530, -0.001741, 0.001843, -0.001779, 0.001498, -0.000973, 0.000216, 0.000704, -0.001659, 0.002466, -0.002916, 0.002828, -0.002107, 0.000808, 0.000827, -0.002390, 0.003390, -0.003402, 0.002247, -0.000167, -0.002062, 0.003394, -0.003570, 0.003944, -0.001727, -0.012473, 0.034630, 0.080951, -0.032021, -0.004346, 1.859770, 7.325104, 14.338213, 17.334403, 13.713946, 7.017013, 2.104030, 0.248035, -0.017849, 0.007958, 0.003560, -0.001579, 0.000008, 0.000221, -0.000083, 0.000004, 0.000003, 0.000009, -0.000019, 0.000025, -0.000030, 0.000035, -0.000038, 0.000037, -0.000029, 0.000008, 0.000030, -0.000094, 
0.000972, -0.001201, 0.001410, -0.001567, 0.001631, -0.001559, 0.001319, -0.000892, 0.000288, 0.000445, -0.001219, 0.001909, -0.002371, 0.002467, -0.002109, 0.001294, -0.000134, -0.001141, 0.002220, -0.002779, 0.002591, -0.001621, 0.000093, 0.001529, -0.002656, 0.002764, -0.001673, -0.000141, 0.001626, -0.002541, 0.004911, -0.004986, -0.012242, 0.042716, 0.091908, -0.052376, -0.050509, 1.877940, 7.407859, 14.352432, 17.259042, 13.673448, 7.049761, 2.135011, 0.244033, -0.028033, 0.007208, 0.005058, -0.001733, -0.000191, 0.000283, -0.000043, -0.000049, 0.000046, -0.000029, 0.000016, 0.000001, -0.000030, 0.000078, -0.000149, 0.000250, -0.000383, 0.000550, -0.000750, 
0.001469, -0.001393, 0.001180, -0.000818, 0.000316, 0.000291, -0.000938, 0.001534, -0.001973, 0.002151, -0.001991, 0.001469, -0.000635, -0.000375, 0.001360, -0.002084, 0.002338, -0.002009, 0.001133, 0.000080, -0.001283, 0.002079, -0.002164, 0.001453, -0.000161, -0.001224, 0.002065, -0.001864, 0.000774, 0.000234, -0.001114, 0.005091, -0.007910, -0.012081, 0.051847, 0.102293, -0.075541, -0.094133, 1.899518, 7.486519, 14.363986, 17.187725, 13.634361, 7.079770, 2.165484, 0.241422, -0.038198, 0.005990, 0.006583, -0.001718, -0.000480, 0.000365, -0.000009, -0.000110, 0.000142, -0.000198, 0.000296, -0.000427, 0.000584, -0.000764, 0.000956, -0.001147, 0.001315, -0.001433, 
0.000321, 0.000196, -0.000750, 0.001272, -0.001679, 0.001892, -0.001843, 0.001504, -0.000894, 0.000095, 0.000759, -0.001495, 0.001942, -0.001973, 0.001545, -0.000735, -0.000264, 0.001184, -0.001747, 0.001761, -0.001197, 0.000230, 0.000801, -0.001497, 0.001556, -0.000911, -0.000190, 0.001198, -0.001478, 0.000962, -0.000625, 0.000306, 0.004881, -0.010767, -0.011824, 0.062047, 0.111716, -0.101038, -0.135126, 1.923867, 7.561373, 14.373346, 17.119939, 13.596620, 7.107350, 2.195425, 0.239994, -0.048214, 0.004323, 0.008074, -0.001460, -0.001003, 0.000752, -0.000459, 0.000544, -0.000751, 0.000943, -0.001106, 0.001239, -0.001326, 0.001342, -0.001262, 0.001068, -0.000752, 
